user_id,date,steps,distance_km,active_minutes
1,2/15/2022,9253,7.05,157
1,2/16/2022,13502,10.29,31
1,2/17/2022,7687,5.86,140
1,2/18/2022,7005,5.34,137
1,2/19/2022,8715,6.64,25
1,2/20/2022,12054,9.19,151
1,2/21/2022,2833,2.16,150
1,2/22/2022,7615,5.8,132
1,2/23/2022,8306,6.33,99
1,2/24/2022,14671,11.18,122
1,2/25/2022,1026,0.78,127
1,2/26/2022,4430,3.38,125
1,2/27/2022,13815,10.53,151
1,2/28/2022,15911,12.13,128
1,3/1/2022,14560,11.1,83
1,3/2/2022,15657,11.93,168
1,3/3/2022,1455,1.11,40
1,3/4/2022,11412,8.7,70
1,3/5/2022,10747,8.19,177
1,3/6/2022,17460,13.31,133
1,3/7/2022,7323,5.58,52
1,3/8/2022,18689,14.24,23
1,3/9/2022,7381,5.63,61
1,3/10/2022,7764,5.92,79
1,3/11/2022,15586,11.88,60
1,3/12/2022,4927,3.76,77
1,3/13/2022,5389,4.11,24
1,3/14/2022,5747,4.38,73
1,3/15/2022,2219,1.69,179
1,3/16/2022,3265,2.49,114
1,3/17/2022,17914,13.65,164
1,3/18/2022,16176,12.33,150
1,3/19/2022,16667,12.7,84
1,3/20/2022,19319,14.72,173
1,3/21/2022,9564,7.29,43
1,3/22/2022,8054,6.14,167
1,3/23/2022,19766,15.07,149
1,3/24/2022,4171,3.18,155
1,3/25/2022,15695,11.96,28
1,3/26/2022,10074,7.68,95
1,3/27/2022,15962,12.17,175
1,3/28/2022,1993,1.52,178
1,3/29/2022,1306,1,47
1,3/30/2022,6865,5.23,53
1,3/31/2022,17595,13.41,100
1,4/1/2022,7497,5.71,173
1,4/2/2022,2328,1.77,147
1,4/3/2022,5823,4.44,89
1,4/4/2022,8602,6.56,87
1,4/5/2022,14471,11.03,137
1,4/6/2022,2606,1.99,86
1,4/7/2022,10695,8.15,134
1,4/8/2022,11448,8.73,133
1,4/9/2022,12640,9.63,69
1,4/10/2022,12215,9.31,117
1,4/11/2022,4953,3.78,56
1,4/12/2022,10150,7.74,58
1,4/13/2022,3025,2.31,70
1,4/14/2022,10400,7.93,121
1,4/15/2022,15669,11.94,164
1,4/16/2022,19813,15.1,44
1,4/17/2022,6211,4.73,111
1,4/18/2022,7028,5.36,157
1,4/19/2022,12749,9.72,129
1,4/20/2022,15987,12.19,127
1,4/21/2022,5765,4.39,66
1,4/22/2022,18837,14.36,26
1,4/23/2022,15965,12.17,167
1,4/24/2022,10763,8.2,33
1,4/25/2022,19254,14.68,28
1,4/26/2022,6663,5.08,143
1,4/27/2022,18674,14.23,76
1,4/28/2022,13339,10.17,162
1,4/29/2022,2387,1.82,46
1,4/30/2022,10617,8.09,51
1,5/1/2022,15608,11.9,66
1,5/2/2022,17791,13.56,71
1,5/3/2022,12611,9.61,151
1,5/4/2022,1242,0.95,30
1,5/5/2022,6272,4.78,23
1,5/6/2022,18183,13.86,72
1,5/7/2022,12155,9.26,28
1,5/8/2022,18642,14.21,69
1,5/9/2022,11918,9.08,146
1,5/10/2022,14809,11.29,95
1,5/11/2022,9984,7.61,63
1,5/12/2022,7858,5.99,109
1,5/13/2022,5547,4.23,125
1,5/14/2022,14037,10.7,134
1,5/15/2022,11799,8.99,27
1,5/16/2022,13927,10.62,166
1,5/17/2022,19470,14.84,158
1,5/18/2022,4874,3.71,75
1,5/19/2022,6850,5.22,139
1,5/20/2022,15936,12.15,94
1,5/21/2022,2812,2.14,140
1,5/22/2022,4940,3.77,157
1,5/23/2022,9568,7.29,115
1,5/24/2022,9251,7.05,161
1,5/25/2022,15291,11.65,110
1,5/26/2022,7757,5.91,163
1,5/27/2022,12744,9.71,106
1,5/28/2022,18931,14.43,20
1,5/29/2022,14673,11.18,66
1,5/30/2022,3073,2.34,135
1,5/31/2022,9184,7,117
1,6/1/2022,16392,12.49,163
1,6/2/2022,7080,5.4,124
1,6/3/2022,2297,1.75,125
1,6/4/2022,7225,5.51,75
1,6/5/2022,3798,2.89,177
1,6/6/2022,17844,13.6,79
1,6/7/2022,19274,14.69,86
1,6/8/2022,3250,2.48,54
1,6/9/2022,7575,5.77,146
1,6/10/2022,19236,14.66,83
1,6/11/2022,9375,7.15,168
1,6/12/2022,9554,7.28,93
1,6/13/2022,14895,11.35,58
1,6/14/2022,18672,14.23,82
1,6/15/2022,16270,12.4,137
1,6/16/2022,18310,13.96,107
1,6/17/2022,13166,10.04,47
1,6/18/2022,18660,14.22,37
1,6/19/2022,14701,11.21,146
1,6/20/2022,1770,1.35,98
1,6/21/2022,5203,3.97,168
1,6/22/2022,12496,9.52,132
1,6/23/2022,11818,9.01,120
1,6/24/2022,4211,3.21,35
1,6/25/2022,13518,10.3,152
1,6/26/2022,6541,4.99,74
1,6/27/2022,5244,4,158
1,6/28/2022,3084,2.35,93
1,6/29/2022,18427,14.04,41
1,6/30/2022,7781,5.93,80
1,7/1/2022,16892,12.88,57
1,7/2/2022,9104,6.94,118
1,7/3/2022,13866,10.57,145
1,7/4/2022,13471,10.27,95
1,7/5/2022,9058,6.9,162
1,7/6/2022,9520,7.26,144
1,7/7/2022,8319,6.34,157
1,7/8/2022,11612,8.85,101
1,7/9/2022,14860,11.33,80
1,7/10/2022,2472,1.88,79
1,7/11/2022,3380,2.58,165
1,7/12/2022,13118,10,94
1,7/13/2022,12176,9.28,118
1,7/14/2022,10483,7.99,97
1,7/15/2022,2659,2.03,140
1,7/16/2022,7836,5.97,143
1,7/17/2022,6228,4.75,122
1,7/18/2022,7932,6.05,93
1,7/19/2022,17249,13.15,147
1,7/20/2022,18237,13.9,74
1,7/21/2022,4614,3.52,127
1,7/22/2022,9155,6.98,71
1,7/23/2022,2623,2,32
1,7/24/2022,4687,3.57,48
1,7/25/2022,10793,8.23,49
1,7/26/2022,6473,4.93,126
1,7/27/2022,1639,1.25,25
1,7/28/2022,8870,6.76,108
1,7/29/2022,14913,11.37,93
1,7/30/2022,14578,11.11,84
1,7/31/2022,12809,9.76,128
1,8/1/2022,4368,3.33,167
1,8/2/2022,3389,2.58,72
1,8/3/2022,9916,7.56,160
1,8/4/2022,15699,11.97,92
1,8/5/2022,2411,1.84,25
1,8/6/2022,9088,6.93,89
1,8/7/2022,4191,3.19,77
1,8/8/2022,7419,5.65,180
1,8/9/2022,10931,8.33,169
1,8/10/2022,19205,14.64,54
1,8/11/2022,11444,8.72,115
1,8/12/2022,5858,4.46,37
1,8/13/2022,5215,3.97,132
1,8/14/2022,1565,1.19,66
1,8/15/2022,17930,13.67,138
1,8/16/2022,2600,1.98,35
1,8/17/2022,9494,7.24,105
1,8/18/2022,14668,11.18,86
1,8/19/2022,16907,12.89,110
1,8/20/2022,5497,4.19,38
1,8/21/2022,18060,13.77,108
1,8/22/2022,15823,12.06,56
1,8/23/2022,17744,13.52,29
1,8/24/2022,12953,9.87,163
1,8/25/2022,19137,14.59,96
1,8/26/2022,3315,2.53,89
1,8/27/2022,9189,7,52
1,8/28/2022,16582,12.64,25
1,8/29/2022,5563,4.24,49
1,8/30/2022,5960,4.54,139
1,8/31/2022,18374,14,27
1,9/1/2022,6663,5.08,176
1,9/2/2022,4039,3.08,55
1,9/3/2022,13993,10.67,110
1,9/4/2022,17983,13.71,62
1,9/5/2022,7196,5.48,33
1,9/6/2022,5962,4.54,89
1,9/7/2022,17495,13.33,62
1,9/8/2022,13738,10.47,151
1,9/9/2022,18939,14.44,26
1,9/10/2022,8630,6.58,74
1,9/11/2022,14041,10.7,127
1,9/12/2022,14240,10.85,122
1,9/13/2022,13456,10.26,105
1,9/14/2022,10245,7.81,37
1,9/15/2022,17687,13.48,130
1,9/16/2022,7583,5.78,36
1,9/17/2022,4959,3.78,45
1,9/18/2022,14521,11.07,61
1,9/19/2022,13905,10.6,50
1,9/20/2022,18980,14.47,73
1,9/21/2022,7631,5.82,136
1,9/22/2022,15953,12.16,143
1,9/23/2022,14317,10.91,23
1,9/24/2022,16578,12.64,86
1,9/25/2022,6643,5.06,100
1,9/26/2022,3935,3,132
1,9/27/2022,19065,14.53,118
1,9/28/2022,2974,2.27,76
1,9/29/2022,1442,1.1,169
1,9/30/2022,16704,12.73,154
1,10/1/2022,1859,1.42,31
1,10/2/2022,1884,1.44,67
1,10/3/2022,1139,0.87,100
1,10/4/2022,9626,7.34,83
1,10/5/2022,12999,9.91,170
1,10/6/2022,11381,8.67,158
1,10/7/2022,5496,4.19,54
1,10/8/2022,4389,3.35,66
1,10/9/2022,12130,9.25,53
1,10/10/2022,17132,13.06,125
1,10/11/2022,6538,4.98,95
1,10/12/2022,17701,13.49,34
1,10/13/2022,6032,4.6,67
1,10/14/2022,8591,6.55,163
1,10/15/2022,15778,12.03,142
1,10/16/2022,15645,11.92,109
1,10/17/2022,10180,7.76,90
1,10/18/2022,16553,12.62,21
1,10/19/2022,19701,15.02,34
1,10/20/2022,14973,11.41,23
1,10/21/2022,6195,4.72,116
1,10/22/2022,19655,14.98,171
1,10/23/2022,2101,1.6,74
1,10/24/2022,10662,8.13,65
1,10/25/2022,7354,5.61,170
1,10/26/2022,11010,8.39,95
1,10/27/2022,5303,4.04,86
1,10/28/2022,10242,7.81,49
1,10/29/2022,15435,11.76,93
1,10/30/2022,8146,6.21,53
1,10/31/2022,4735,3.61,85
1,11/1/2022,6311,4.81,43
1,11/2/2022,7576,5.77,130
1,11/3/2022,15569,11.87,175
1,11/4/2022,14557,11.1,171
1,11/5/2022,7805,5.95,38
1,11/6/2022,15229,11.61,25
1,11/7/2022,6110,4.66,149
1,11/8/2022,3946,3.01,180
1,11/9/2022,10379,7.91,177
1,11/10/2022,15662,11.94,58
1,11/11/2022,17505,13.34,155
1,11/12/2022,15724,11.98,52
1,11/13/2022,9536,7.27,119
1,11/14/2022,15229,11.61,154
1,11/15/2022,10695,8.15,56
1,11/16/2022,5066,3.86,33
1,11/17/2022,12970,9.89,146
1,11/18/2022,4675,3.56,42
1,11/19/2022,15195,11.58,84
1,11/20/2022,1765,1.35,157
1,11/21/2022,11999,9.15,176
1,11/22/2022,1755,1.34,79
1,11/23/2022,7550,5.75,177
1,11/24/2022,9279,7.07,157
1,11/25/2022,13016,9.92,125
1,11/26/2022,8966,6.83,21
1,11/27/2022,13653,10.41,107
1,11/28/2022,6919,5.27,163
1,11/29/2022,7991,6.09,123
1,11/30/2022,18718,14.27,97
1,12/1/2022,14260,10.87,31
1,12/2/2022,7121,5.43,44
1,12/3/2022,13096,9.98,168
1,12/4/2022,2867,2.19,94
1,12/5/2022,15884,12.11,50
1,12/6/2022,17619,13.43,37
1,12/7/2022,5435,4.14,157
1,12/8/2022,6739,5.14,166
1,12/9/2022,14595,11.12,148
1,12/10/2022,13218,10.07,173
1,12/11/2022,1460,1.11,126
1,12/12/2022,3402,2.59,128
1,12/13/2022,1566,1.19,69
1,12/14/2022,13288,10.13,107
1,12/15/2022,2620,2,40
1,12/16/2022,9234,7.04,27
1,12/17/2022,9681,7.38,169
1,12/18/2022,15383,11.72,76
1,12/19/2022,7219,5.5,106
1,12/20/2022,11848,9.03,146
1,12/21/2022,4671,3.56,54
1,12/22/2022,17111,13.04,120
1,12/23/2022,10179,7.76,142
1,12/24/2022,12783,9.74,118
1,12/25/2022,3108,2.37,108
1,12/26/2022,12650,9.64,42
1,12/27/2022,5741,4.38,80
1,12/28/2022,10325,7.87,73
1,12/29/2022,6934,5.29,63
1,12/30/2022,5537,4.22,100
1,12/31/2022,13779,10.5,40
1,1/1/2023,2913,2.22,48
1,1/2/2023,4488,3.42,173
1,1/3/2023,15133,11.53,39
1,1/4/2023,13690,10.43,158
1,1/5/2023,11686,8.91,93
1,1/6/2023,15700,11.97,122
1,1/7/2023,14855,11.32,93
1,1/8/2023,19136,14.59,137
1,1/9/2023,2442,1.86,173
1,1/10/2023,4886,3.72,139
1,1/11/2023,14036,10.7,65
1,1/12/2023,8571,6.53,178
1,1/13/2023,9815,7.48,111
1,1/14/2023,15959,12.16,102
1,1/15/2023,5083,3.87,152
1,1/16/2023,8808,6.71,149
1,1/17/2023,1819,1.39,75
1,1/18/2023,16146,12.31,125
1,1/19/2023,12597,9.6,170
1,1/20/2023,13850,10.56,175
1,1/21/2023,12821,9.77,64
1,1/22/2023,4219,3.22,148
1,1/23/2023,17640,13.45,92
1,1/24/2023,7612,5.8,163
1,1/25/2023,11606,8.85,120
1,1/26/2023,6835,5.21,89
1,1/27/2023,13847,10.55,54
1,1/28/2023,1643,1.25,126
1,1/29/2023,19919,15.18,154
1,1/30/2023,8410,6.41,167
1,1/31/2023,9732,7.42,95
1,2/1/2023,17006,12.96,56
1,2/2/2023,10537,8.03,74
1,2/3/2023,19462,14.83,130
1,2/4/2023,8903,6.79,114
1,2/5/2023,6640,5.06,131
1,2/6/2023,2790,2.13,103
1,2/7/2023,16530,12.6,84
1,2/8/2023,18010,13.73,136
1,2/9/2023,16375,12.48,105
1,2/10/2023,10188,7.77,48
1,2/11/2023,12966,9.88,40
1,2/12/2023,12077,9.21,68
1,2/13/2023,4122,3.14,179
1,2/14/2023,4955,3.78,141
1,2/15/2023,12075,9.2,36
1,2/16/2023,2731,2.08,162
1,2/17/2023,19211,14.64,175
1,2/18/2023,6891,5.25,60
1,2/19/2023,17385,13.25,176
1,2/20/2023,16979,12.94,174
1,2/21/2023,6867,5.23,147
1,2/22/2023,7895,6.02,65
1,2/23/2023,14711,11.21,74
1,2/24/2023,11307,8.62,106
1,2/25/2023,17749,13.53,99
1,2/26/2023,9647,7.35,109
1,2/27/2023,4465,3.4,136
1,2/28/2023,9565,7.29,117
1,3/1/2023,7751,5.91,180
1,3/2/2023,2142,1.63,100
1,3/3/2023,9399,7.16,37
1,3/4/2023,1018,0.78,136
1,3/5/2023,1743,1.33,173
1,3/6/2023,11962,9.12,46
1,3/7/2023,15822,12.06,122
1,3/8/2023,11195,8.53,136
1,3/9/2023,10281,7.84,34
1,3/10/2023,14571,11.11,174
1,3/11/2023,1503,1.15,176
1,3/12/2023,19676,15,105
1,3/13/2023,2154,1.64,29
1,3/14/2023,18550,14.14,173
1,3/15/2023,16990,12.95,83
1,3/16/2023,3658,2.79,125
1,3/17/2023,13909,10.6,158
1,3/18/2023,9742,7.43,169
1,3/19/2023,14170,10.8,133
1,3/20/2023,10703,8.16,77
1,3/21/2023,2076,1.58,141
1,3/22/2023,15747,12,139
1,3/23/2023,10441,7.96,37
1,3/24/2023,8421,6.42,167
1,3/25/2023,15814,12.05,23
1,3/26/2023,19317,14.72,100
1,3/27/2023,4922,3.75,163
1,3/28/2023,13195,10.06,83
1,3/29/2023,11981,9.13,58
1,3/30/2023,6926,5.28,134
1,3/31/2023,7257,5.53,58
1,4/1/2023,19847,15.13,29
1,4/2/2023,3109,2.37,21
1,4/3/2023,1109,0.85,103
1,4/4/2023,6476,4.94,168
1,4/5/2023,11397,8.69,74
1,4/6/2023,7773,5.92,127
1,4/7/2023,10554,8.04,80
1,4/8/2023,8159,6.22,97
1,4/9/2023,7705,5.87,35
1,4/10/2023,3304,2.52,109
1,4/11/2023,6847,5.22,65
1,4/12/2023,12344,9.41,147
1,4/13/2023,19187,14.62,57
1,4/14/2023,18097,13.79,62
1,4/15/2023,14779,11.26,123
1,4/16/2023,8404,6.41,173
1,4/17/2023,1716,1.31,63
1,4/18/2023,19487,14.85,115
1,4/19/2023,17149,13.07,78
1,4/20/2023,5264,4.01,103
1,4/21/2023,4259,3.25,50
1,4/22/2023,16157,12.31,81
1,4/23/2023,4772,3.64,134
1,4/24/2023,14184,10.81,130
1,4/25/2023,15577,11.87,90
1,4/26/2023,7463,5.69,46
1,4/27/2023,17509,13.35,38
1,4/28/2023,2753,2.1,173
1,4/29/2023,1941,1.48,43
1,4/30/2023,10215,7.79,161
1,5/1/2023,1451,1.11,45
1,5/2/2023,1097,0.84,22
1,5/3/2023,5430,4.14,90
1,5/4/2023,10258,7.82,103
1,5/5/2023,6684,5.09,26
1,5/6/2023,7026,5.36,51
1,5/7/2023,12745,9.71,56
1,5/8/2023,5674,4.32,146
1,5/9/2023,16802,12.81,85
1,5/10/2023,15425,11.76,55
1,5/11/2023,15260,11.63,28
1,5/12/2023,4237,3.23,162
1,5/13/2023,13088,9.98,27
1,5/14/2023,19539,14.89,159
1,5/15/2023,16827,12.83,98
1,5/16/2023,7898,6.02,112
1,5/17/2023,8751,6.67,64
1,5/18/2023,13142,10.02,91
1,5/19/2023,15459,11.78,148
1,5/20/2023,3680,2.8,155
1,5/21/2023,5181,3.95,69
1,5/22/2023,9289,7.08,35
1,5/23/2023,9229,7.03,96
1,5/24/2023,9697,7.39,134
1,5/25/2023,19059,14.53,48
1,5/26/2023,17181,13.1,172
1,5/27/2023,17921,13.66,144
1,5/28/2023,11972,9.12,67
1,5/29/2023,12479,9.51,49
1,5/30/2023,14753,11.24,30
1,5/31/2023,18462,14.07,118
1,6/1/2023,14279,10.88,162
1,6/2/2023,8129,6.2,155
1,6/3/2023,10016,7.63,130
1,6/4/2023,7399,5.64,149
1,6/5/2023,6551,4.99,24
1,6/6/2023,5783,4.41,60
1,6/7/2023,3760,2.87,160
1,6/8/2023,10299,7.85,96
1,6/9/2023,2613,1.99,41
1,6/10/2023,13908,10.6,146
1,6/11/2023,8334,6.35,109
1,6/12/2023,6870,5.24,162
1,6/13/2023,10236,7.8,163
1,6/14/2023,6876,5.24,156
1,6/15/2023,12088,9.21,33
1,6/16/2023,7116,5.42,47
1,6/17/2023,4136,3.15,37
1,6/18/2023,15680,11.95,75
1,6/19/2023,19155,14.6,107
1,6/20/2023,18979,14.47,165
1,6/21/2023,6399,4.88,178
1,6/22/2023,3522,2.68,132
1,6/23/2023,12006,9.15,40
1,6/24/2023,14209,10.83,56
1,6/25/2023,7355,5.61,124
1,6/26/2023,13508,10.3,87
1,6/27/2023,10256,7.82,148
1,6/28/2023,19007,14.49,90
1,6/29/2023,17462,13.31,110
1,6/30/2023,19739,15.04,89
1,7/1/2023,11756,8.96,57
1,7/2/2023,4127,3.15,36
1,7/3/2023,2026,1.54,79
1,7/4/2023,5654,4.31,61
1,7/5/2023,8578,6.54,114
1,7/6/2023,15086,11.5,38
1,7/7/2023,14241,10.85,25
1,7/8/2023,14002,10.67,143
1,7/9/2023,11772,8.97,163
1,7/10/2023,5411,4.12,177
1,7/11/2023,19891,15.16,39
1,7/12/2023,11380,8.67,144
1,7/13/2023,3294,2.51,173
1,7/14/2023,17095,13.03,83
1,7/15/2023,15826,12.06,63
1,7/16/2023,9599,7.32,142
1,7/17/2023,16389,12.49,78
1,7/18/2023,10221,7.79,113
1,7/19/2023,8385,6.39,130
1,7/20/2023,9046,6.89,159
1,7/21/2023,1010,0.77,59
1,7/22/2023,14315,10.91,101
1,7/23/2023,16973,12.94,136
1,7/24/2023,9940,7.58,81
1,7/25/2023,3684,2.81,85
1,7/26/2023,8321,6.34,46
1,7/27/2023,11434,8.71,104
1,7/28/2023,3006,2.29,37
1,7/29/2023,14914,11.37,164
1,7/30/2023,12465,9.5,32
1,7/31/2023,13965,10.64,115
1,8/1/2023,9063,6.91,57
1,8/2/2023,9613,7.33,46
1,8/3/2023,3388,2.58,137
1,8/4/2023,17930,13.67,32
1,8/5/2023,16651,12.69,40
1,8/6/2023,5515,4.2,22
1,8/7/2023,8992,6.85,168
1,8/8/2023,16343,12.46,130
1,8/9/2023,1732,1.32,24
1,8/10/2023,12237,9.33,178
1,8/11/2023,3310,2.52,86
1,8/12/2023,2760,2.1,137
1,8/13/2023,9279,7.07,137
1,8/14/2023,1581,1.21,159
1,8/15/2023,18145,13.83,26
1,8/16/2023,8762,6.68,131
1,8/17/2023,13265,10.11,110
1,8/18/2023,7861,5.99,54
1,8/19/2023,7540,5.75,26
1,8/20/2023,11804,9,73
1,8/21/2023,10151,7.74,25
1,8/22/2023,4061,3.1,114
1,8/23/2023,1373,1.05,88
1,8/24/2023,8963,6.83,123
1,8/25/2023,6264,4.77,156
1,8/26/2023,7603,5.79,108
1,8/27/2023,17510,13.35,121
1,8/28/2023,17752,13.53,59
1,8/29/2023,15280,11.65,148
1,8/30/2023,11480,8.75,165
1,8/31/2023,19317,14.72,87
1,9/1/2023,14742,11.24,178
1,9/2/2023,17758,13.54,118
1,9/3/2023,18471,14.08,33
1,9/4/2023,19158,14.6,179
1,9/5/2023,17763,13.54,98
1,9/6/2023,10741,8.19,30
1,9/7/2023,1255,0.96,51
1,9/8/2023,14754,11.25,48
1,9/9/2023,13648,10.4,159
1,9/10/2023,19866,15.14,24
1,9/11/2023,7469,5.69,104
1,9/12/2023,5042,3.84,67
1,9/13/2023,2535,1.93,123
1,9/14/2023,19154,14.6,178
1,9/15/2023,19816,15.1,128
1,9/16/2023,12699,9.68,164
1,9/17/2023,18018,13.73,112
1,9/18/2023,14491,11.04,167
1,9/19/2023,9654,7.36,154
1,9/20/2023,17713,13.5,96
1,9/21/2023,2958,2.25,37
1,9/22/2023,12060,9.19,21
1,9/23/2023,1989,1.52,83
1,9/24/2023,11693,8.91,44
1,9/25/2023,9380,7.15,139
1,9/26/2023,3120,2.38,26
1,9/27/2023,10668,8.13,67
1,9/28/2023,12737,9.71,153
1,9/29/2023,11127,8.48,130
1,9/30/2023,16749,12.77,156
1,10/1/2023,4836,3.69,74
1,10/2/2023,10272,7.83,105
1,10/3/2023,1510,1.15,163
1,10/4/2023,2735,2.08,110
1,10/5/2023,6762,5.15,48
1,10/6/2023,14818,11.29,73
1,10/7/2023,6144,4.68,88
1,10/8/2023,13186,10.05,68
1,10/9/2023,9089,6.93,27
1,10/10/2023,5863,4.47,25
1,10/11/2023,14811,11.29,85
1,10/12/2023,2025,1.54,162
1,10/13/2023,19049,14.52,128
1,10/14/2023,16109,12.28,138
1,10/15/2023,10232,7.8,140
1,10/16/2023,12577,9.59,179
1,10/17/2023,15722,11.98,172
1,10/18/2023,4017,3.06,49
1,10/19/2023,10046,7.66,134
1,10/20/2023,12774,9.74,24
1,10/21/2023,4695,3.58,128
1,10/22/2023,2500,1.91,23
1,10/23/2023,11271,8.59,110
1,10/24/2023,18984,14.47,66
1,10/25/2023,17193,13.1,96
1,10/26/2023,1549,1.18,159
1,10/27/2023,15749,12,98
1,10/28/2023,4678,3.57,143
1,10/29/2023,1680,1.28,60
1,10/30/2023,19521,14.88,136
1,10/31/2023,15000,11.43,47
1,11/1/2023,11252,8.58,113
1,11/2/2023,1928,1.47,175
1,11/3/2023,9400,7.16,58
1,11/4/2023,10733,8.18,174
1,11/5/2023,15056,11.48,118
1,11/6/2023,13486,10.28,92
1,11/7/2023,17539,13.37,112
1,11/8/2023,8197,6.25,89
1,11/9/2023,7040,5.37,139
1,11/10/2023,4888,3.73,50
1,11/11/2023,10281,7.84,130
1,11/12/2023,19251,14.67,151
1,11/13/2023,8193,6.24,85
1,11/14/2023,11453,8.73,157
1,11/15/2023,5010,3.82,98
1,11/16/2023,11292,8.61,104
1,11/17/2023,15339,11.69,106
1,11/18/2023,1621,1.24,122
1,11/19/2023,14169,10.8,84
1,11/20/2023,6120,4.66,68
1,11/21/2023,8424,6.42,168
1,11/22/2023,6503,4.96,147
1,11/23/2023,9069,6.91,65
1,11/24/2023,5176,3.95,65
1,11/25/2023,18424,14.04,31
1,11/26/2023,11830,9.02,150
1,11/27/2023,9585,7.31,77
1,11/28/2023,15898,12.12,53
1,11/29/2023,19258,14.68,108
1,11/30/2023,5968,4.55,63
1,12/1/2023,4921,3.75,178
1,12/2/2023,4730,3.61,41
1,12/3/2023,12060,9.19,90
1,12/4/2023,11006,8.39,90
1,12/5/2023,12752,9.72,63
1,12/6/2023,5278,4.02,161
1,12/7/2023,12622,9.62,37
1,12/8/2023,9309,7.1,57
1,12/9/2023,4636,3.53,35
1,12/10/2023,4227,3.22,61
1,12/11/2023,10605,8.08,90
1,12/12/2023,15178,11.57,120
1,12/13/2023,11276,8.59,70
1,12/14/2023,10824,8.25,167
1,12/15/2023,18245,13.91,121
1,12/16/2023,16218,12.36,106
1,12/17/2023,18946,14.44,85
1,12/18/2023,14366,10.95,70
1,12/19/2023,16245,12.38,116
1,12/20/2023,9560,7.29,101
1,12/21/2023,2519,1.92,124
1,12/22/2023,2401,1.83,79
1,12/23/2023,13021,9.92,63
1,12/24/2023,1935,1.47,130
1,12/25/2023,10784,8.22,93
1,12/26/2023,4709,3.59,102
1,12/27/2023,7875,6,158
1,12/28/2023,8256,6.29,70
1,12/29/2023,5449,4.15,106
1,12/30/2023,8365,6.38,161
1,12/31/2023,15973,12.17,66
1,1/1/2024,4524,3.45,99
1,1/2/2024,13175,10.04,158
1,1/3/2024,11256,8.58,83
1,1/4/2024,7833,5.97,40
1,1/5/2024,1973,1.5,78
1,1/6/2024,14355,10.94,80
1,1/7/2024,6937,5.29,103
1,1/8/2024,8745,6.67,90
1,1/9/2024,6358,4.85,105
1,1/10/2024,5040,3.84,47
1,1/11/2024,9843,7.5,103
1,1/12/2024,16481,12.56,111
1,1/13/2024,5093,3.88,72
1,1/14/2024,12704,9.68,124
1,1/15/2024,4255,3.24,90
1,1/16/2024,1376,1.05,95
1,1/17/2024,11207,8.54,136
1,1/18/2024,14882,11.34,154
1,1/19/2024,9137,6.96,139
1,1/20/2024,5569,4.24,176
1,1/21/2024,8047,6.13,95
1,1/22/2024,13554,10.33,147
1,1/23/2024,8850,6.75,53
1,1/24/2024,17790,13.56,104
1,1/25/2024,6630,5.05,96
1,1/26/2024,19509,14.87,109
1,1/27/2024,12463,9.5,45
1,1/28/2024,7132,5.44,48
1,1/29/2024,2125,1.62,63
1,1/30/2024,2872,2.19,117
1,1/31/2024,2118,1.61,110
1,2/1/2024,11747,8.95,68
1,2/2/2024,7537,5.74,126
1,2/3/2024,12770,9.73,43
1,2/4/2024,17981,13.71,172
1,2/5/2024,8498,6.48,91
1,2/6/2024,16206,12.35,160
1,2/7/2024,12396,9.45,63
1,2/8/2024,6072,4.63,30
1,2/9/2024,11838,9.02,99
1,2/10/2024,9280,7.07,45
1,2/11/2024,1165,0.89,103
1,2/12/2024,19435,14.81,139
1,2/13/2024,9652,7.36,20
1,2/14/2024,9806,7.47,170
1,2/15/2024,13821,10.53,27
1,2/16/2024,17120,13.05,166
1,2/17/2024,5496,4.19,140
1,2/18/2024,4343,3.31,175
1,2/19/2024,12555,9.57,138
1,2/20/2024,9762,7.44,150
1,2/21/2024,11296,8.61,51
1,2/22/2024,6836,5.21,150
1,2/23/2024,13552,10.33,75
1,2/24/2024,3639,2.77,172
1,2/25/2024,13695,10.44,72
1,2/26/2024,16794,12.8,153
1,2/27/2024,7179,5.47,125
1,2/28/2024,8013,6.11,85
1,2/29/2024,8585,6.54,97
1,3/1/2024,2933,2.24,144
1,3/2/2024,17962,13.69,82
1,3/3/2024,11964,9.12,96
1,3/4/2024,3965,3.02,172
1,3/5/2024,2961,2.26,55
1,3/6/2024,18823,14.35,174
1,3/7/2024,6718,5.12,100
1,3/8/2024,10397,7.92,177
1,3/9/2024,10857,8.28,159
1,3/10/2024,4709,3.59,87
1,3/11/2024,18451,14.06,24
1,3/12/2024,13085,9.97,65
1,3/13/2024,10328,7.87,51
1,3/14/2024,19579,14.92,159
1,3/15/2024,18941,14.44,156
1,3/16/2024,8246,6.29,106
1,3/17/2024,19025,14.5,135
1,3/18/2024,18112,13.8,62
1,3/19/2024,13444,10.25,127
1,3/20/2024,7952,6.06,69
1,3/21/2024,13021,9.92,123
1,3/22/2024,11196,8.53,59
1,3/23/2024,10594,8.07,70
1,3/24/2024,10562,8.05,29
1,3/25/2024,1657,1.26,94
1,3/26/2024,18580,14.16,120
1,3/27/2024,17268,13.16,63
1,3/28/2024,13153,10.03,68
1,3/29/2024,18286,13.94,153
1,3/30/2024,17136,13.06,46
1,3/31/2024,17977,13.7,170
1,4/1/2024,9780,7.45,159
1,4/2/2024,8131,6.2,80
